t,x,y,z,w
1735187278.360112,-0.0019404225155752,0.032000042428823386,0.015118514398752763,0.9993716338616927
1735187278.371128,-0.0007127253476989637,0.031465919812422236,0.01720475422488343,0.9993564851167966
1735187278.3823462,-0.0014964560779783384,0.030885251303291585,0.017595571496982754,0.9993669284776406
1735187278.393509,-0.0030590268579574827,0.030216414915432203,0.01747903839617587,0.9993858583355508
1735187278.404409,-0.005284916571702146,0.029520353021614952,0.01687733440471435,0.9994077115960737
1735187278.415851,-0.0050815360397014385,0.02956892843604141,0.016274870009203118,0.99941732277803
1735187278.4266791,-0.004028221611981122,0.0299733725344181,0.015421647897573719,0.9994236054575062
1735187278.437891,-0.0021257611441802054,0.03073741026750645,0.014320638278681349,0.9994226393617948
1735187278.449111,-0.0018527425049738838,0.03023051964157946,0.014845834136105624,0.9994309802263555
1735187278.459918,-0.0018310743784861825,0.029334511271557052,0.0159349840302777,0.999440948680328
1735187278.471062,-0.0021130471742159024,0.028047952670767796,0.017603530965290368,0.9994493299213183
1735187278.482182,-0.0021341537066899667,0.02719033727561272,0.018236020692895667,0.9994616443346303
1735187278.4933028,-0.002181133201381004,0.026343189902387494,0.01865740166451338,0.9994764531327658
1735187278.504455,-0.002238803759948505,0.025522050595262268,0.018879573710078236,0.9994934589018895
1735187278.515806,-0.001990238540715969,0.025299537061308833,0.01936391169951027,0.9994903757909468
1735187278.526802,-0.0015969697657418176,0.025379863156131232,0.01987189914680119,0.9994790742472014
1735187278.545282,-0.001058139119893489,0.02576329225907184,0.020404329241987703,0.9994592520266953
1735187278.560511,-0.0009369987138432177,0.02624074480228788,0.020815401938174747,0.9994384745384699
1735187278.560581,-0.0009127497116681672,0.026932380271796348,0.02119667715067966,0.999412084507001
1735187278.57123,-0.0010089470436095995,0.027830163491977325,0.02153590184990924,0.9993801423669495
1735187278.582281,-0.0008547356759958828,0.027901756416411603,0.021285428779199245,0.9993836560287992
1735187278.593277,-0.0006528278516166584,0.027715535878422563,0.020747240714094572,0.9994003076292899
1735187278.6044111,-0.00039510194072516354,0.027276421059546176,0.019908621639556406,0.9994295810776523
1735187278.615632,-0.00037884693555581897,0.027683176913713897,0.01903471393159597,0.9994354295583611
1735187278.629343,-0.00044988659621871284,0.02837482646636377,0.01798899044562421,0.9994353721215803
1735187278.637846,-0.0006080657046583916,0.02935148593875718,0.016772354187322848,0.9994282408779035
1735187278.64909,-0.00034051657528473854,0.03006652648375124,0.016201011687781725,0.9994165374126827
1735187278.660122,6.347772872469523e-05,0.030815082490081504,0.01582193067496641,0.9993998665056064
1735187278.671168,0.0006225651423260227,0.03158648271295084,0.015661681288938918,0.9993781157608325
1735187278.6822371,0.00035636043605794166,0.030862038775274676,0.015802102036844852,0.9993986697715233
1735187278.693368,-0.00019283750146628845,0.029468115542461027,0.016181808174970672,0.9994347112564496
1735187278.704384,-0.001050242921006161,0.027370868043190413,0.016817178852685938,0.9994833240568878
1735187278.715622,-0.0015152554880994388,0.026884640445666068,0.016947863194234948,0.9994937168597222
1735187278.726757,-0.001959355171497117,0.02673136698490968,0.01697180373443577,0.9994966497314685
1735187278.737783,-0.002374671842272003,0.026980855632679313,0.01688177322053732,0.9994905702886349
1735187278.748935,-0.0020995679088046944,0.02679125425821774,0.017269150498022755,0.999489668256228
1735187278.760061,-0.0014917273209076798,0.026612668416998445,0.017803859927139204,0.9994861495793834
1735187278.772098,-0.0005899481360268901,0.0264456471548552,0.018516554308019868,0.999478572518849
1735187278.782478,-0.0014215532900086739,0.025816017660911652,0.019192033391987166,0.9994814546917096
1735187278.793617,-0.0029521219390613094,0.024975520590269938,0.019946862825365536,0.9994846827294193
1735187278.804594,-0.005181573970489928,0.02392416940357709,0.020784277535423605,0.9994842666179733
1735187278.815854,-0.004630440609514247,0.023808191884688638,0.020592167057572216,0.9994937176765127
1735187278.826754,-0.0032068340738936256,0.023977580679750365,0.019965859585999668,0.999507957092369
1735187278.837764,-0.000815834986829103,0.024480179059378614,0.018884126280986024,0.9995216080811354
1735187278.8489962,-0.0013095658301041887,0.02451528368728476,0.018464417552088615,0.9995280642320808
1735187278.860225,-0.0025791110706852327,0.024555963272033472,0.018118735479867837,0.9995309221222114
1735187278.871247,-0.004649741370741997,0.024591695633220546,0.017860041084070147,0.9995272119074816
1735187278.8823771,-0.0048035842734222515,0.02508036347513811,0.017067203878508595,0.999528194448687
1735187278.893363,-0.004422973196689476,0.02579843046286063,0.016061535383471173,0.9995283414565491
1735187278.904613,-0.0035351745533162148,0.026741785893762766,0.01490309185856141,0.9995250258403463
1735187278.915982,-0.003105355750123578,0.026718499647497364,0.015446877300678109,0.9995188204950969
1735187278.926766,-0.0026434140640364625,0.026337979441668546,0.016748919353784045,0.9995092780467306
1735187278.937834,-0.0021481791005424702,0.02559954723254992,0.01880826493702553,0.9994930203248541
1735187278.948961,-0.0014980303607210579,0.025732227090741577,0.018809995418590877,0.9994907665738295
1735187278.960163,-0.0007634734334265228,0.02610045757832971,0.018304452486366352,0.9994914358020747
1735187278.971091,3.437826134176929e-05,0.02668093111840478,0.017262912931612646,0.9994949317379781
1735187278.982196,-0.0001714302245540951,0.026763949829230874,0.01773360485679368,0.9994844575379848
1735187278.993296,-0.0008376377977164422,0.026713322198436116,0.018672505879670526,0.9994683758399843
1735187279.00458,-0.001964207562799851,0.02653027614733106,0.020079560722352636,0.9994443944399278
1735187279.015544,-0.002612947042456331,0.026688186270640738,0.019590832607996572,0.999448404120524
1735187279.026682,-0.0032916481599058246,0.026889216967064974,0.018493938161296967,0.999461909886803
1735187279.03786,-0.003979171508660797,0.02717208168626278,0.016732302720216332,0.9994828033621284
1735187279.049056,-0.004212959495514418,0.02716479419487139,0.01649306349143141,0.999486019804833
1735187279.0599852,-0.0042415111506904244,0.027072468253717327,0.016582289649547183,0.9994869277363204
1735187279.071132,-0.004056401867738086,0.02688403007300531,0.017054567675466203,0.9994848354288944
1735187279.082212,-0.003539051034975903,0.026703247433151087,0.017425559602249417,0.9994852482987652
1735187279.093456,-0.0027466304290052284,0.026488470302306014,0.017957439510079623,0.9994840405572128
1735187279.1045542,-0.0017140924154622236,0.026223384100836022,0.018598603671074968,0.9994816096131922
1735187279.115767,-0.0011959655237601674,0.026478649803681947,0.018117244151317796,0.999484475234809
1735187279.12658,-0.0008099271808631943,0.026958672825984006,0.01713813289503452,0.9994892987812803
1735187279.137934,-0.0005548801515749975,0.02766566207579047,0.01566073335964801,0.9994943945218321
1735187279.148885,-0.0004025711910519383,0.027553415099506637,0.01618515167944036,0.9994892136075827
1735187279.160013,-0.00035824085345881557,0.027189581889418578,0.017342149962260134,0.9994797887575596
1735187279.171272,-0.00042755505365695733,0.026551010188914346,0.01919762632434618,0.9994630119209691
1735187279.1825562,-0.0008192473272289389,0.026844467414697256,0.019358896316908323,0.9994518180164712
1735187279.1936378,-0.0014234161001290217,0.027384624862696164,0.01912964629368709,0.9994409001238711
1735187279.204753,-0.0022422400781893386,0.02822240239104317,0.018450330755189807,0.9994288637305477
1735187279.216079,-0.0026141448174532896,0.028545696885474134,0.018213211966007385,0.9994231277822608
1735187279.227056,-0.0028990637511924276,0.028795156242750405,0.01793084480351533,0.9994202915745479
1735187279.238312,-0.0030820187256401697,0.028951754183860257,0.017626406512755797,0.9994206356103016
1735187279.249567,-0.0024719691746996806,0.02859703554301459,0.01763456870250601,0.9994323993713768
1735187279.260674,-0.0014464671772692012,0.027953879478755963,0.0177674519131679,0.9994502518921617
1735187279.271697,1.1861502451039957e-05,0.027017025833601716,0.018035560082400186,0.9994722601187715
1735187279.2828488,-8.760740509996126e-05,0.027123236210232996,0.01806123519456809,0.9994689160577596
1735187279.293956,-0.0006617732200533794,0.027529086025569322,0.01804697315831696,0.9994578621625951
1735187279.304998,-0.0017576893303957043,0.028277227665929182,0.017985313419056,0.9994367600928862
1735187279.316125,-0.0027292195571683117,0.027864447611036187,0.018508419094750584,0.9994366224741585
1735187279.328301,-0.003928336160073219,0.027122274156788407,0.019300352023856108,0.9994380655304923
1735187279.338049,-0.005338652724513884,0.026008129283453613,0.020357451614188886,0.9994401683752951
1735187279.349554,-0.004635222981615328,0.025948600756611234,0.02087268556231183,0.9994345980723809
1735187279.3607268,-0.003092081607943008,0.026195316410229336,0.021307807283928365,0.9994249455453115
1735187279.3717651,-0.0006475219739749805,0.026756264457012315,0.021626837127782853,0.9994078061249312
1735187279.382856,0.00012967181382364713,0.026475803371725396,0.022329962423575444,0.9994000139079467
1735187279.393964,0.0006423226233718303,0.025976012300942868,0.023125208450965017,0.9993948463648831
1735187279.405087,0.00082557800856429,0.0252371415322776,0.024039701210082462,0.9993920641439783
1735187279.41606,0.0006684812641513723,0.025509051637808575,0.023455829937485066,0.9993991522206145
1735187279.427222,0.00018409088720518246,0.026105889526004518,0.02225461830879146,0.9994114170883437
1735187279.438359,-0.0006317977204739201,0.027061245121503683,0.02039626623370449,0.9994254760450316
1735187279.450032,-0.001233379076400226,0.02633336735450066,0.020537583721486927,0.9994414641161882
1735187279.4606528,-0.0019246529925197981,0.02507566939577971,0.021244198280534705,0.9994579483673284
1735187279.471745,-0.002687192775973212,0.023210160590228446,0.022575567230493136,0.9994720662452663
1735187279.482911,-0.002067123984346795,0.02331567649516479,0.02282850206352938,0.9994653399300756
1735187279.4934878,-0.0008587899953202664,0.024018535784740083,0.022950184252095204,0.9994476782009631
1735187279.505465,0.0009748158122400889,0.025358074382299315,0.022888467264890588,0.9994158973440527
1735187279.5158648,0.000775529519008797,0.025562680047370088,0.022667634337581333,0.999415892557397
1735187279.526828,-1.0032967436911177e-05,0.02563153336839394,0.02229746672719915,0.999422757082344
1735187279.538079,-0.0014451073607634846,0.025496561834598256,0.02176080831576497,0.9994369936222969
1735187279.549299,-0.0013541021945188273,0.025452448232077526,0.02137108738368414,0.9994466548597175
1735187279.560271,-0.0009339151976734836,0.02532983050379561,0.02096750791767931,0.9994587991011809
1735187279.571226,-0.00012295770017895397,0.02514436640166332,0.020550890593469262,0.9994725642134846
1735187279.58242,-0.0005312433508600622,0.024855818806191997,0.02063867850963977,0.9994778391747121
1735187279.593567,-0.0012836554322949918,0.024474360664449232,0.02093540349165626,0.9994803983968066
1735187279.6045918,-0.002417350766483327,0.02400726416946887,0.02146440931532364,0.9994784073781251
1735187279.6159558,-0.002635381329733603,0.023429066413569108,0.021518928050976955,0.9994904048302676
1735187279.626886,-0.002644646967454744,0.022753669066469064,0.02149104596887642,0.9995065839350908
1735187279.6378531,-0.002413821935362057,0.021980887242055804,0.021357671694092306,0.9995273202466872
1735187279.6490688,-0.003584888673829184,0.02143792374596519,0.021286831071862414,0.9995371102773405
1735187279.660229,-0.005258359799442131,0.02095402612232992,0.02116494460148304,0.9995425571537715
1735187279.6713362,-0.007477525763445579,0.020531262040895483,0.0210183097417529,0.9995402866033288
1735187279.682451,-0.006122926958467414,0.02012080052809578,0.021205544670392405,0.9995538945083461
1735187279.693523,-0.0034446132651238643,0.019754457868820796,0.021520191385443886,0.9995672950814751
1735187279.704525,0.0006613899217515996,0.019424539874822212,0.021969994724778705,0.9995696919904165
1735187279.716037,0.001850407399763513,0.01998030547293331,0.021202087285319773,0.999573826628333
1735187279.726863,0.002489180057869147,0.021072095212092745,0.020076778880765186,0.9995732558125917
1735187279.7378922,0.0024729915406617657,0.022635587753333672,0.018470856738122276,0.9995700785494035
1735187279.749137,0.0021342211284526664,0.023822754692784935,0.01769204570642626,0.9995573585231334
1735187279.760649,0.0012963811412413403,0.025145773007935607,0.01708431432642138,0.9995369606471618
1735187279.771205,-3.772469618599357e-05,0.02654550515249959,0.01663362872945348,0.9995092081258364
1735187279.782659,-8.0338803359478e-06,0.02652846327887474,0.016632841574217953,0.9995096743667292
1735187279.79351,-0.0007895418787555509,0.027760026298870286,0.01657242126750767,0.9994769194017639
1735187279.8045158,-0.001551832789318093,0.028947008474278783,0.01678347045294667,0.9994388313623497
1735187279.815932,-0.002273295442633932,0.030062012946050723,0.017238487815412165,0.999396789089949
1735187279.826793,-0.002145878758295147,0.030238212004518872,0.017006099315626414,0.9993957365954647
1735187279.837867,-0.0015785412616393085,0.02991730244217638,0.016561468288139296,0.9994139187494887
1735187279.849022,-0.0006031217160240216,0.02909857852958581,0.015933431836528063,0.9994493657617999
1735187279.860178,-0.0009293601564253199,0.028203649897239978,0.015844778312543415,0.999476179517251
1735187279.8712049,-0.0016849773403119145,0.02701442196665087,0.015932656048461245,0.9995066444643635
1735187279.882392,-0.002852459278993855,0.025590126653391113,0.016223351558434757,0.9995367986013004
1735187279.8935142,-0.00399726328175301,0.025601179996922616,0.01624759529794318,0.9995321991392052
1735187279.904491,-0.005340661581764405,0.026202211700720596,0.01625121077989314,0.9995102898840247
1735187279.915983,-0.006804228646841864,0.02736654372119856,0.016293455785434202,0.9994695083172098
1735187279.926875,-0.005196012968959147,0.027740415138125654,0.01645151951350369,0.9994662667258398
1735187279.937882,-0.0021413239615556637,0.028011331769234947,0.016703499491390758,0.9994657438496563
1735187279.949075,0.002209742957013448,0.028191280700021606,0.01710230479987243,0.9994537907772869
1735187279.960135,0.0020647665729835417,0.028254712426354668,0.01726044177797821,0.9994495910821777
1735187279.971169,0.0003691152154361277,0.0282191134528677,0.017380276186312316,0.9994505847662402
1735187279.982569,-0.002759455055043003,0.028063530116784547,0.01745130116072547,0.9994499866291365
1735187279.993449,-0.0027443270244744923,0.02783432300911526,0.017593450254087754,0.9994539457323504
1735187280.0087562,-0.0019120407190936107,0.027501627834789797,0.01774067058452553,0.999462492129613
1735187280.015631,-0.0003333087161020041,0.027079842554032535,0.01788363149821078,0.999473234637619
1735187280.026808,-0.000809227440243576,0.02696527780091269,0.017911565774407504,0.9994755598590587
1735187280.037915,-0.001915074064121495,0.0269588736544746,0.017882614760770618,0.9994747439089838
1735187280.04914,-0.0036005798136849155,0.027099969179676407,0.017803233430811707,0.9994676945128711
1735187280.0601869,-0.0038502570363705907,0.0275961383901496,0.017258991027433244,0.9994627336201288
1735187280.071245,-0.003686739878407993,0.028349290042757457,0.01646359869970967,0.999455689673632
1735187280.082422,-0.003124122635811354,0.029353027751282117,0.01545047584119689,0.9994448070883502
1735187280.093518,-0.002742249839209153,0.02962361183847225,0.015303958985343851,0.9994401985746009
1735187280.1045508,-0.002247768585931613,0.02966359398411302,0.015474359938316818,0.9994376233226511
1735187280.116087,-0.0016470938093401818,0.029486478754989533,0.015932724572482508,0.99943683289156
1735187280.1270308,-0.0012800601025854824,0.029858787355313075,0.015686078056468267,0.9994302182839032
1735187280.137936,-0.0009731305990179907,0.03038932219182111,0.01523807483321318,0.999421504265811
1735187280.149104,-0.0007281693372191152,0.03105785894690041,0.014608233933734002,0.9994105656177485
1735187280.160056,-0.0006645477553722092,0.031041919517790076,0.01450047430604958,0.9994126744512656
1735187280.171081,-0.00072158815597815,0.030759479432550432,0.014557871698722953,0.9994205331626799
1735187280.182262,-0.0008899357057170949,0.03022405407006163,0.01476399700800515,0.9994337091385087
1735187280.1967812,-0.0007203355278613148,0.03004523633201197,0.014630042583263886,0.9994412072475762
1735187280.2045388,-0.0004415369873114902,0.029912876593520918,0.014403195782609334,0.999448634403108
1735187280.215653,-7.05318433525525e-05,0.029833187742485327,0.014118510534124643,0.9994551733793159
1735187280.22673,-0.0004992677654291286,0.029548583285293833,0.015060586442612272,0.999449753961416
1735187280.23778,-0.0012717260861217267,0.02919406960806464,0.016578125930179502,0.9994354680283888
1735187280.248914,-0.002357879083718024,0.028778475374655565,0.01863882717106098,0.9994092424442672
1735187280.2600331,-0.00278141688442275,0.028737836191988293,0.01971372439410959,0.9993886979357084
1735187280.271054,-0.0030381833260460446,0.02884877708977099,0.020579384130427387,0.9993673030729565
1735187280.2821388,-0.003114792910733235,0.02911566395002193,0.021198031272449264,0.9993463962250752
1735187280.2932482,-0.0028571004951029487,0.029862516955317064,0.019865115070759796,0.9993525125105154
1735187280.3043032,-0.001561450062782411,0.03226747931831865,0.014066426023362472,0.9993790608728366
1735187280.315554,-0.0012461472102521694,0.03165055672526151,0.014040730600747056,0.9993995933861033
1735187280.326846,-0.0010260002922560644,0.030216278346801687,0.015176340710943146,0.9994276374650114
1735187280.337692,-0.0009010709521619765,0.028061795808831405,0.017402745850497756,0.9994542851596493
1735187280.3488832,-0.0014619378853069004,0.02772316765575013,0.017055690069804424,0.9994690551232657
1735187280.359993,-0.002406597632127385,0.027916871509185093,0.016001056111220748,0.9994792758113108
1735187280.371045,-0.0037354573974226622,0.028639149305088672,0.014236427791169116,0.999481450357564
1735187280.382286,-0.0029635553826505914,0.028045272905017488,0.014572566839726134,0.9994960331601516
1735187280.393644,-0.00144867877015074,0.02711129265077222,0.015482903702401482,0.9995114600811574
1735187280.404347,0.0008748789291536695,0.025806975708311482,0.017030943032852543,0.9995214762930619
1735187280.415479,0.001281919127849299,0.025567081565160594,0.017666376602393938,0.9995161730364008
1735187280.426583,0.001245423151650504,0.025599186464507893,0.01824343386778619,0.999505031350138
1735187280.437684,0.0007119898354229766,0.025945222114752062,0.018699365547050196,0.9994882051570334
1735187280.449489,-7.455389592050237e-05,0.025966062750014104,0.01859233631815174,0.999489911433433
1735187280.460206,-0.001238420109686214,0.02598805138346429,0.018146144328439136,0.9994967758561975
1735187280.471372,-0.00278046529319604,0.026009458281272463,0.017360068418784378,0.9995070810740478
1735187280.482255,-0.0028170580137048535,0.026075651161213118,0.017367398923788947,0.999505126577792
1735187280.493236,-0.002368919888995765,0.026164237465684383,0.017552883681166566,0.9995007339521439
1735187280.504312,-0.0013927683347845611,0.026274647452154888,0.017943682404672145,0.9994927350208159
1735187280.515723,-0.0009275978494576624,0.026261418203920764,0.018100729764804376,0.9994907908821021
1735187280.5268068,-0.00041126251937890145,0.026212248322041547,0.018262631900537823,0.9994894822743806
1735187280.537976,0.00013273035574174505,0.026116728317141985,0.018418285292030503,0.9994892023686712
1735187280.548792,-0.0002346749600062533,0.02588351152069564,0.01837483706645881,0.9994960500781392
1735187280.559935,-0.0010064363185632661,0.02556606871817533,0.018237166369069288,0.9995062626012211
1735187280.571239,-0.0021537265315571875,0.025192615293319617,0.017978430044519055,0.9995186189610699
1735187280.582528,-0.0018192408987843473,0.02540120452165271,0.0171402651136971,0.9995287291935302
1735187280.593274,-0.0009433436330211601,0.025874279736589484,0.015952713653305587,0.9995374643693944
1735187280.604346,0.00047495861716429584,0.026612115232385516,0.014421269212038483,0.9995416933432463
1735187280.6159,-0.000507428344295605,0.02648666550031316,0.014357879967270651,0.9995459220816197
1735187280.626648,-0.002302263068276543,0.02612247367164451,0.014769342751072438,0.999546988624717
1735187280.6377091,-0.004972054006842136,0.025480694380558947,0.015709594756825426,0.9995395047347623
1735187280.6488929,-0.0051943225842785825,0.024656761488124602,0.016391447202149936,0.9995480896807453
1735187280.660219,-0.004760249851409008,0.023641304349812618,0.017241703017352228,0.9995604796244463
1735187280.671052,-0.0036012175122114823,0.022403618649765,0.018236866321277582,0.9995761730906783
1735187280.682368,-0.0032500067784249995,0.02239170980844453,0.01816649438449086,0.9995789249827014
1735187280.693326,-0.0028699894635486607,0.022842658263417314,0.017694672967450076,0.9995783484412389
1735187280.70436,-0.0025000474808518467,0.023774235719006588,0.01678895926313736,0.9995732421015637
1735187280.715816,-0.0021325559904344527,0.024261735717086088,0.01746773904703726,0.9995507483252296
1735187280.726716,-0.0017664490512179522,0.024796041856545735,0.01863288795009081,0.9995173092311295
1735187280.737714,-0.0014061805272486266,0.025363239218284116,0.02033440527345295,0.9994704801617984
1735187280.748901,-0.0017225043423548926,0.02469877086887078,0.020866309518361444,0.9994756629470483
1735187280.75998,-0.0023554695486982078,0.02346241517390109,0.021153508143715825,0.9994981220245621
1735187280.7709951,-0.0033189710972944876,0.0216450612630874,0.021161058509496424,0.9995362351393421
1735187280.78238,-0.0036058092308657256,0.021787096956929302,0.020444876875663223,0.9995470612009817
1735187280.793422,-0.003774859038352925,0.022484597258757115,0.01922824005826701,0.9995551351024183
1735187280.804386,-0.0037906688786927614,0.02381498687532893,0.017511559118438692,0.9995558126121931
1735187280.8155189,-0.0035921717090009716,0.02392638960698013,0.01678170663180847,0.9995664052504526
1735187280.826616,-0.003215376499487857,0.023813471332833833,0.016231610302477294,0.9995794689588394
1735187280.837662,-0.002664750862626756,0.023459666739670426,0.015901781753517284,0.9995947561268853
1735187280.849011,-0.0021615565157922048,0.023311953804170244,0.016038098505484252,0.9995972488355445
1735187280.8602328,-0.0015926634912530706,0.02314545469048859,0.01651597651680999,0.9995944046811538
1735187280.8711882,-0.0009584005574087787,0.022959433991137528,0.01733523681906936,0.9995856318613252
1735187280.882409,-0.0004014816626853789,0.023688802641340077,0.017226957651942848,0.9995708636069542
1735187280.893547,0.00014780806773751295,0.024842559935775773,0.016891867952193107,0.9995486432213783
1735187280.904515,0.0006927653451058888,0.026428999729164182,0.016292930727940035,0.9995176679067693
1735187280.915738,0.0013151505483024438,0.026632153586968476,0.01593610905851829,0.9995174031513561
1735187280.926716,0.0019545966420579817,0.026432729525903677,0.015516064946321855,0.9995282597757598
1735187280.9379668,0.0026236485270748258,0.025792703503282718,0.015066046713166484,0.9995503324749758
1735187280.949118,0.0007981142164667528,0.025875992537371235,0.015043835756141077,0.9995516390010301
1735187280.960151,-0.0021593137059894244,0.026089742474696948,0.01517521530204918,0.9995420829272069
1735187280.971383,-0.006302813560831336,0.026427435145850733,0.015483601901098066,0.9995109420536613
1735187280.982584,-0.005995295301733961,0.026016111960199526,0.015509267555665517,0.9995232268299753
1735187280.993534,-0.004290294116286179,0.025346787862480753,0.015523451033502124,0.999548976383579
1735187281.004753,-0.00106074714931791,0.024385646861530268,0.015493274541138894,0.9995819993810527
1735187281.015738,-0.0004495813832157481,0.024155087046420137,0.015898251911359892,0.9995817001288703
1735187281.0271358,-0.00020829162665538827,0.024073216051586716,0.01650514957706908,0.9995739176874167
1735187281.0378752,-0.0004340341521100728,0.024185555801090372,0.01730743714208872,0.9995575636873145
1735187281.049449,-0.0011026205916010317,0.024312961097696158,0.016960370867823066,0.9995599081448389
1735187281.060847,-0.0022170764097398294,0.024535245830480584,0.016213696930950924,0.9995650165527316
1735187281.07159,-0.003783579003973762,0.024856013556257852,0.015016028771493146,0.9995710990219482
1735187281.0828872,-0.0038931534435837052,0.024676245963294013,0.014049524453343929,0.999589184167205
1735187281.093463,-0.003564228365286936,0.02429496123009392,0.012968880502131814,0.9996143552758282
1735187281.10468,-0.0027672993004628646,0.023720559662750614,0.011772225383801604,0.9996454830655619
1735187281.115933,-0.002430531305178293,0.022998264742494105,0.012522639864336781,0.9996541180964729
1735187281.127058,-0.0020563145323516615,0.02206977832264215,0.0141015628515584,0.9996548616299913
1735187281.137834,-0.0016589701311956982,0.020960473615753376,0.016558762224669312,0.9996417927225201
1735187281.1490722,-0.0018375764421974152,0.021244137667563376,0.016639207041165748,0.9996341564375548
1735187281.160207,-0.0022948817731436753,0.02204676583168633,0.01610423587769536,0.9996245931452494
1735187281.1711478,-0.003025035459526776,0.02341937382900366,0.014880717273221879,0.9996103972765391
1735187281.182353,-0.0027751741206758947,0.02291707422365965,0.015304876190690923,0.9996163598513256
1735187281.193448,-0.0022236970172831347,0.02185957904604973,0.016111924919894112,0.9996287410088209
1735187281.204459,-0.0013425186952779537,0.020194375678201735,0.01735295433093201,0.9996445667388529
1735187281.215857,-0.0018819220664089134,0.02097672449831337,0.017579219390366135,0.9996236323958548
1735187281.226831,-0.0028975181726926622,0.022527651575688375,0.017550089090404914,0.9995879669523049
1735187281.237836,-0.004424677559249358,0.02493509918703489,0.017245757859317114,0.9995305132375335
1735187281.249127,-0.004097318257166217,0.02497875683447141,0.017651745146072907,0.9995237313757998
1735187281.260263,-0.003194221397793607,0.024400944169404054,0.01821959004219,0.9995311087765093
1735187281.271193,-0.0016633734795544358,0.023127477473463384,0.018981557144019497,0.9995509258976104
1735187281.282438,-0.0009977902793761135,0.022937755883424355,0.018846716919353374,0.999558735158146
1735187281.293586,-0.00037998151327999435,0.022901485123965844,0.01841708933450456,0.9995680008951923
1735187281.304596,0.00014941668729130024,0.02303388900019258,0.017660406143426566,0.9995786750861733
1735187281.315928,-0.0005191584911216683,0.023429166401383872,0.017490029867203712,0.9995723603078677
1735187281.327156,-0.001769561706485621,0.02407289475769485,0.017424175217845558,0.999556783033025
1735187281.337915,-0.0036376104645318165,0.024941510623950915,0.01747437139237668,0.9995295569328327
1735187281.3491669,-0.0034818776023850745,0.02578868466592522,0.017238549743624272,0.9995127076102135
1735187281.3603392,-0.0027273337361113517,0.026741501932499023,0.01690327599597848,0.999495739353445
1735187281.371242,-0.001317397060532882,0.027801326813294048,0.01648730832971518,0.9994766227163325
1735187281.383338,-0.0008813944780907071,0.027633188901527345,0.016400205730578033,0.9994831980913442
1735187281.393605,-0.0005322820909807815,0.026948434472794457,0.016388878105054076,0.9995023277760281
1735187281.4045691,-0.00031018404398622143,0.025724685996935035,0.0164831922409465,0.9995331153542467
1735187281.415895,-0.00039097706158857987,0.025746557466639456,0.015948441553919775,0.9995411993147434
1735187281.42701,-0.0006837231700727066,0.02604815777238217,0.015180568348869827,0.9995451847434897
1735187281.4379358,-0.0011889250280828188,0.026668935653811402,0.014163090357552406,0.9995432763016789
1735187281.449061,-0.0011339117447807373,0.02619557482782177,0.014730495173805019,0.9995476570006703
1735187281.460286,-0.000943206786118904,0.02539987812053259,0.015892340090329967,0.999550594056586
1735187281.4712682,-0.0005946715605375595,0.0242447299781789,0.01768740636909837,0.9995493960230052
