t,x,y,z,w
1735187281.07159,3.0617689249999855e-09,-9.521002749999956e-08,-1.4708095999999933e-08,0.9999999999999953
1735187281.0828872,2.6932204577288094e-08,-6.613351514534037e-08,-4.0537151621485933e-08,0.9999999999999967
1735187281.093463,1.150400938820163e-08,-3.804491465786003e-08,-1.8130291422800983e-08,0.999999999999999
1735187281.10468,-9.841458765854114e-09,3.436430506356947e-08,1.3977374102262579e-08,0.9999999999999993
1735187281.115933,-1.9406319589052054e-08,-1.5170037549494362e-08,1.399482590077611e-08,0.9999999999999996
1735187281.127058,-1.4679010495431718e-08,-9.295202080184311e-08,9.768448160636143e-09,0.9999999999999956
1735187281.137834,5.14176607712649e-09,1.7019301505289523e-10,1.6981427754721416e-08,0.9999999999999999
1735187281.1490722,-2.375504445020169e-09,-8.520217590808671e-08,7.602440804097605e-09,0.9999999999999963
1735187281.160207,-2.2483487878127188e-09,-7.299497400987432e-09,2.2342129808553237e-08,0.9999999999999997
1735187281.1711478,-1.4293371322002758e-08,-1.1172085587906349e-07,7.512123063409182e-09,0.9999999999999937
1735187281.182353,-4.412388095672389e-09,-3.5822164835992224e-08,1.1674379076041166e-08,0.9999999999999993
1735187281.193448,-3.296976109940581e-10,2.2264629118956384e-09,-1.0480173938832179e-08,1.0
1735187281.204459,1.3414102176762758e-08,4.246928230866024e-08,-1.3262783657847943e-08,0.9999999999999989
1735187281.215857,1.6000182099995303e-09,1.3062470173438132e-07,3.866585178335337e-09,0.9999999999999913
1735187281.226831,-9.828790499999966e-09,8.100600149999974e-08,3.3439237499999885e-09,0.9999999999999967
1735187281.237836,-1.161242817418638e-08,8.507277127609125e-08,2.7828125417421776e-09,0.9999999999999963
1735187281.249127,-1.3467937346793731e-08,-5.176637736413773e-09,-2.7329130232913017e-09,0.9999999999999999
1735187281.260263,-1.4986581876006347e-08,3.886840958486925e-08,1.4318402176119824e-08,0.9999999999999991
1735187281.271193,-5.714682089265893e-09,-2.36475038176248e-10,1.795435310228234e-08,0.9999999999999998
1735187281.282438,-1.0988804664832064e-08,-2.7634903914523544e-08,1.4525028717875423e-08,0.9999999999999994
1735187281.293586,-6.3651622864322915e-09,-5.6882049059692104e-08,2.4410638198478677e-09,0.9999999999999983
1735187281.304596,4.625245208136031e-11,-6.90403481068155e-08,5.572675460770382e-10,0.9999999999999977
1735187281.315928,-3.642303592884805e-09,-9.009916799504124e-08,-8.92036905398151e-09,0.999999999999996
1735187281.327156,-8.497954762244257e-09,-1.428368703546073e-07,-1.3617969952246104e-08,0.9999999999999897
1735187281.337915,-1.4646503482325168e-08,-2.641172182058608e-08,-3.5742100037104983e-09,0.9999999999999996
1735187281.3491669,-2.2499489312436023e-08,-1.100421887552729e-07,1.20603790075473e-09,0.9999999999999937
1735187281.3603392,5.780136105496596e-10,2.3446662913833416e-08,7.040312823992176e-09,0.9999999999999996
1735187281.371242,-1.4433175721658765e-09,-4.790886489544318e-08,-7.202844610142221e-09,0.9999999999999988
1735187281.383338,3.717469805762038e-09,6.942820104142286e-08,6.087990841319849e-09,0.9999999999999976
1735187281.393605,1.6537792596220733e-08,-1.7185804281419566e-08,-2.1092556140744377e-08,0.9999999999999996
1735187281.4045691,4.141703460829651e-09,3.447920405207957e-08,-1.519871748012824e-08,0.9999999999999993
1735187281.415895,-8.712848763363052e-10,-6.868482245929909e-08,-6.5217339456514065e-09,0.9999999999999977
1735187281.42701,1.4287477535626112e-08,3.239256188037187e-08,-8.384032330798377e-09,0.9999999999999993
1735187281.4379358,6.557671914804216e-09,5.0185978531616284e-08,1.3318627514166658e-08,0.9999999999999987
1735187281.449061,2.0576913822114196e-08,5.373481571685187e-08,-4.658549607318692e-09,0.9999999999999983
1735187281.460286,-3.3854411039080824e-09,2.3097581732318625e-09,9.304417597831319e-10,1.0
1735187281.4712682,2.1682352582941157e-09,4.3131876421703035e-08,-8.507486537312826e-09,0.9999999999999989
1735187281.482462,-1.250407162520357e-08,3.817675440883768e-08,1.5047415002370735e-08,0.9999999999999991
1735187281.493516,-1.1084649766535016e-08,3.361866838813313e-08,1.8560655143934475e-08,0.9999999999999993
1735187281.50459,9.298816302588775e-09,2.600100329992474e-08,1.0856638935752074e-08,0.9999999999999996
1735187281.515936,1.631991798959754e-08,6.778969647369089e-09,-7.3472094704162834e-09,0.9999999999999999
1735187281.5273972,1.1322830622755671e-08,-4.655521256053664e-08,-2.279656536631107e-09,0.9999999999999989
1735187281.538035,7.768893121511433e-09,-6.475659143052718e-08,-4.781321282505692e-09,0.9999999999999979
1735187281.549183,2.9132579708673836e-08,1.5526405594735748e-07,1.9415640805843347e-08,0.9999999999999873
1735187281.560676,1.7885181215407237e-08,2.7747008609880328e-08,1.7522010700880416e-10,0.9999999999999994
1735187281.571285,2.646055992697198e-08,2.510758599462068e-08,-1.4760749261962526e-08,0.9999999999999993
1735187281.582438,3.0602086045156146e-08,1.3690836776812622e-07,-6.832936154970144e-09,0.9999999999999901
1735187281.593545,1.883748153256218e-08,5.7254713358820583e-08,-2.0138140302072066e-08,0.999999999999998
1735187281.604572,3.759051812047408e-09,1.1467791190110437e-08,-1.543088972845551e-08,0.9999999999999998
1735187281.6159291,1.4478846197884306e-09,-2.034732028473159e-07,-4.1276050377604146e-08,0.9999999999999785
1735187281.626902,6.530327597954901e-10,-6.519630222794438e-08,-2.073108456096622e-08,0.9999999999999977
1735187281.638001,-1.2154803364644084e-08,-5.1101056533031627e-08,-1.2231055616931653e-08,0.9999999999999986
1735187281.649107,4.7980770201922934e-09,4.550636419936354e-08,1.0947087655291222e-09,0.9999999999999991
1735187281.660269,1.052149225345e-09,1.61441050075e-08,-2.7913455e-09,1.0
1735187281.671331,1.1530749172961236e-08,7.703444199376664e-09,-1.289458744341881e-08,0.9999999999999999
1735187281.6824288,9.631937546007802e-09,-1.2124998484375202e-10,-2.9857246267844205e-08,0.9999999999999996
1735187281.6935349,2.239746351577168e-08,4.0279163625124664e-08,-2.8739632586566888e-08,0.9999999999999984
1735187281.704639,2.0256119490979114e-09,1.7658900225424032e-08,-1.1271121803379487e-08,0.9999999999999998
1735187281.715883,7.080723708072361e-09,5.0853763585376285e-08,-3.1478600647860023e-09,0.9999999999999987
1735187281.726933,6.759346952780374e-09,1.0028944800868294e-07,1.342380290271402e-08,0.9999999999999949
1735187281.737949,1.0963253201837307e-08,7.674924866253735e-08,1.989591975520395e-09,0.9999999999999971
1735187281.749136,-2.4447217444721744e-09,-4.93673749367375e-09,-1.0383213538321353e-08,1.0
1735187281.7602038,-4.527158952715894e-09,2.638659688865968e-08,-6.411613141161312e-10,0.9999999999999997
1735187281.77122,-3.458700853761025e-09,1.7152208014566246e-09,-7.4093219722796586e-09,1.0
1735187281.7826772,-9.042536547873149e-09,6.978307151084625e-08,-1.5593016470349135e-09,0.9999999999999976
1735187281.793652,-1.1561734210956645e-08,-4.755457506113562e-10,2.414937939626552e-10,1.0
1735187281.8055692,-8.035840098207993e-09,1.9608704519564768e-08,-2.4245671287716433e-09,0.9999999999999998
1735187281.816005,-5.892605116109215e-09,7.96195730570638e-08,5.180358990446136e-09,0.9999999999999969
1735187281.827121,9.17202839650353e-09,6.577615822201964e-08,-7.313236396654534e-09,0.9999999999999978
1735187281.838073,-1.1288980120893874e-09,-7.518389913511423e-08,-1.1167056864188095e-08,0.9999999999999971
1735187281.8494911,-9.260673569359501e-09,-1.3382926697024274e-07,-1.323075845615437e-08,0.9999999999999909
1735187281.860426,4.1413511893986114e-10,-1.532454335065906e-07,-3.0655786700815616e-08,0.9999999999999878
1735187281.871428,-1.0024450248777462e-08,-6.728077663596099e-08,-1.1451961927401875e-08,0.9999999999999976
1735187281.8826342,2.2853518785985714e-09,1.8019864148509892e-07,1.7221050458420933e-08,0.9999999999999836
1735187281.893863,-5.07595799430311e-10,1.2704699547147434e-07,7.882407258819394e-09,0.999999999999992
1735187281.905674,1.0239638535945749e-08,7.995632699344878e-08,2.501546375231948e-09,0.9999999999999968
1735187281.915797,1.0359307982034548e-08,1.0013452249327335e-07,2.9578233521088166e-09,0.9999999999999949
1735187281.926886,3.499830464993212e-09,6.099512143980475e-08,6.215083098603313e-09,0.9999999999999981
1735187281.937922,-1.906412479852685e-09,3.8349755359236514e-08,8.499882967493558e-09,0.9999999999999992
1735187281.94912,-1.0420721812621641e-08,4.787322793619678e-08,2.594904577847134e-09,0.9999999999999988
1735187281.960134,-2.463028382878547e-09,2.3496403937050484e-08,-6.893709861713731e-09,0.9999999999999997
1735187281.971256,4.189425360154023e-09,4.973429897874385e-08,8.533762682701002e-09,0.9999999999999987
1735187281.982474,-5.076790456911138e-10,-1.6021068941896205e-09,1.25010311250928e-08,0.9999999999999999
1735187281.993586,1.2318548376814514e-08,1.6352014336479852e-08,3.912269210877308e-09,0.9999999999999998
1735187282.004664,2.8241575881881784e-09,-4.210089734243266e-08,6.66379950021506e-12,0.9999999999999991
1735187282.015909,1.6713811246464137e-08,-4.657359900698001e-08,-1.4505775162066844e-08,0.9999999999999987
1735187282.026933,1.1383712361628755e-08,-3.3090710690928906e-08,-1.450061129993886e-08,0.9999999999999993
1735187282.037909,-1.3063124533787361e-08,-1.2979754278785146e-07,-7.434575121074444e-09,0.9999999999999915
1735187282.049164,4.436957456304254e-09,-2.374247212575278e-08,-4.038393096160689e-09,0.9999999999999998
1735187282.0601568,-1.0968182688727268e-08,-8.517005840680203e-08,-6.119986244799427e-09,0.9999999999999963
1735187282.07121,-4.444689486117203e-09,-1.224195305604873e-07,-1.544481713612031e-08,0.9999999999999923
1735187282.082452,2.8634140111219067e-08,4.188414147246913e-08,-1.6019758041284246e-08,0.9999999999999986
1735187282.0935469,3.279196218020091e-08,2.419783689505405e-08,-2.2294046442648813e-08,0.9999999999999989
1735187282.104586,8.453082443364668e-09,7.652222043472222e-08,1.0372370203453693e-08,0.9999999999999969
1735187282.116104,-9.08717696410288e-09,-1.2242896552137931e-08,3.725629893046264e-09,1.0
1735187282.127291,-8.420095002602844e-09,-3.6379775591393245e-08,9.825212794756377e-09,0.9999999999999992
1735187282.137882,-5.693965395905184e-09,-4.812492278126153e-08,-5.874481618827754e-10,0.9999999999999989
1735187282.1490889,-1.875177559382976e-08,-1.1869444784124928e-07,-1.6224077480083367e-08,0.9999999999999927
1735187282.16022,-1.8456530358835223e-09,7.0007778749416595e-12,-8.793283340503748e-09,1.0
1735187282.171194,-2.7579670371016442e-08,-4.555783022210842e-08,2.2429506378524645e-09,0.9999999999999987
1735187282.182611,-4.625689435027577e-09,-2.4650938986037552e-08,7.025344781013789e-09,0.9999999999999997
1735187282.193634,-7.992811800179705e-09,-5.390113115247172e-09,4.744987381375315e-09,1.0
1735187282.204842,-3.229304163534791e-09,-1.9894788005260593e-08,1.550908347454582e-08,0.9999999999999998
1735187282.216337,5.58482994415169e-09,-6.241840687581582e-08,7.266997302330013e-09,0.999999999999998
1735187282.2271,2.6378919374102704e-08,4.782056930385116e-08,5.340424730638217e-09,0.9999999999999984
1735187282.237916,5.5210005492702576e-09,1.2468777687031663e-12,1.3608931704133975e-08,0.9999999999999999
1735187282.249075,1.0603102010697851e-08,1.3680837578188325e-07,1.7591611708112465e-08,0.9999999999999905
1735187282.26017,5.917390158260942e-09,1.201274054872586e-07,5.592228940777066e-09,0.9999999999999929
1735187282.271198,-7.713775115706602e-10,8.422091126331338e-08,-1.3200557698008306e-10,0.9999999999999964
1735187282.282412,-1.936085874999999e-08,-2.2434240349999987e-08,1.7264292374999993e-09,0.9999999999999996
1735187282.293505,-1.2897176830372955e-08,-2.2923184311543293e-10,9.709021686905975e-10,0.9999999999999999
1735187282.3044949,-8.326906874903602e-09,-2.3314392862715896e-10,-6.403681721055227e-09,1.0
1735187282.315928,1.9743737270529775e-09,-2.104672867037379e-08,-1.7700678785578054e-08,0.9999999999999997
1735187282.327209,-6.799367990047398e-09,-2.1350515148711352e-08,-1.5312339851574507e-08,0.9999999999999996
1735187282.337913,-7.381106926188922e-09,-4.467382355326172e-08,-1.2432248875677497e-08,0.9999999999999989
1735187282.349059,3.108289047292771e-08,1.439184389020389e-08,-2.1759882206002922e-08,0.9999999999999991
1735187282.360152,7.979960609098226e-09,7.729111422810012e-09,-1.3031271586407219e-08,0.9999999999999999
1735187282.371235,-3.1657135084286442e-09,-5.3654163134583603e-08,-1.1672044832795497e-08,0.9999999999999984
1735187282.382403,6.8056582708487334e-09,-4.506250825937619e-08,-8.829673949451083e-09,0.9999999999999989
1735187282.3934631,-6.422975596344623e-09,-5.7080888356213225e-08,2.791448166871718e-09,0.9999999999999983
1735187282.404513,-2.3245106837744627e-08,-4.55156927242153e-08,1.6788407160579618e-08,0.9999999999999987
1735187282.415797,-7.650746151194036e-09,-2.3497473237689454e-10,1.5833296562502757e-08,0.9999999999999998
1735187282.426924,-8.294590309689337e-09,-1.8510034602148786e-08,8.871088939511886e-09,0.9999999999999998
1735187282.437846,-1.4525533467883e-08,-3.393363450900451e-10,1.3967693209515396e-08,0.9999999999999998
1735187282.449215,1.0956713640432831e-08,7.807355171926425e-08,-3.6028813389711755e-09,0.9999999999999969
1735187282.46018,-6.628088499999979e-09,7.999977749999974e-08,6.34850437499998e-09,0.9999999999999969
1735187282.4710789,4.78558348036038e-09,1.1643625208909288e-07,7.3947553151310665e-09,0.9999999999999931
1735187282.482422,-9.111135377224859e-09,8.416520425817216e-08,4.651664011683024e-09,0.9999999999999963
1735187282.493439,4.407588874645034e-09,9.469041304868467e-08,-1.8527351824824821e-09,0.9999999999999956
1735187282.504702,-1.232884743493271e-08,-1.4956679874350197e-10,-6.03677134055157e-09,0.9999999999999999
1735187282.515832,-2.6322310289669272e-08,4.535138036054134e-08,1.2567417702022515e-08,0.9999999999999986
1735187282.527041,-2.7805071751228216e-08,-8.039933108471987e-09,1.0244601961007084e-08,0.9999999999999996
1735187282.537992,-4.692396805005792e-09,-2.512605338319346e-08,-1.3082598600368904e-08,0.9999999999999997
1735187282.5491018,-1.9294632504151102e-08,-2.7687443799683826e-08,6.2477459061034795e-09,0.9999999999999994
1735187282.560189,-1.2061716396914176e-08,-2.0203360489831968e-08,-4.0134650493267456e-09,0.9999999999999998
1735187282.571181,-8.00537275040295e-09,-4.1549356616201704e-08,-7.716179328713443e-09,0.9999999999999991
1735187282.582639,2.6739143081521404e-09,-3.824425104389369e-08,-2.1461552713461166e-10,0.9999999999999993
1735187282.593673,5.693478180652174e-09,-5.299182970081695e-08,-5.808132194186772e-09,0.9999999999999987
1735187282.604868,1.6278821843029439e-09,-3.931301276717464e-08,2.111329672216756e-09,0.9999999999999991
1735187282.61623,-4.020129859496745e-09,-6.316241842093942e-08,-1.004699674882506e-08,0.999999999999998
1735187282.627033,-2.1113508344540176e-09,-1.221119923844788e-07,-1.5525760371030295e-08,0.9999999999999925
1735187282.6380138,6.184566540771663e-10,-5.195033340248325e-08,-1.4949089752545492e-09,0.9999999999999987
1735187282.649344,-4.498587937535291e-09,-7.032576574185567e-08,-3.0088259747793427e-09,0.9999999999999976
1735187282.660369,4.8628408750000004e-09,2.11002775e-10,5.3395878999999995e-09,1.0
1735187282.671488,-7.023647923226397e-09,-4.576911156731657e-08,2.31801422614893e-08,0.9999999999999987
1735187282.682629,-2.8378654831066897e-08,1.4223161288841754e-07,6.710991164450356e-08,0.9999999999999873
1735187282.69365,-6.574823131888239e-09,8.241335881899777e-08,3.1752539118559435e-08,0.999999999999996
1735187282.704823,2.8163904683609435e-09,7.647074485292526e-08,3.315986668401322e-08,0.9999999999999967
1735187282.7168589,5.3497847314805884e-08,1.0630712956764092e-07,-5.528262997543631e-10,0.9999999999999929
1735187282.727958,4.3372675752950595e-08,4.440644183048305e-08,-9.662825874711922e-09,0.999999999999998
1735187282.7379231,2.467754391530695e-08,6.84308514461434e-08,-2.7434789188151286e-09,0.9999999999999973
1735187282.74905,1.627721971534749e-08,7.453487818314002e-08,-7.471459816067503e-09,0.9999999999999971
1735187282.760147,-4.4110473249999995e-09,-2.619385e-10,-1.30404325e-08,1.0
1735187282.771198,-1.587371713105753e-08,-6.982938397440742e-08,-9.75031871254778e-09,0.9999999999999973
1735187282.782415,-2.7974803601259602e-08,-1.2181437640928023e-07,-1.1981217075939054e-08,0.9999999999999922
1735187282.79349,-2.546571884007106e-08,-3.995046750371489e-08,-7.612351429073635e-09,0.9999999999999989
1735187282.8045,-2.5251511388833114e-08,-1.570267936364736e-08,9.363011264965615e-09,0.9999999999999996
1735187282.8159971,-9.264597899999995e-09,-3.825259499999997e-08,9.074618999999993e-09,0.9999999999999993
1735187282.8268108,-1.207885919802848e-08,-7.715152557121162e-08,9.270612268234663e-11,0.9999999999999969
1735187282.837816,1.6985437123179615e-10,4.4330392041298964e-08,4.1209457651182165e-09,0.999999999999999
1735187282.84904,3.266901073309889e-09,4.5780287921971156e-08,-9.308352319164759e-09,0.9999999999999989
1735187282.860132,1.073182319511323e-08,7.595546180334014e-08,-1.744709094146813e-09,0.9999999999999971
1735187282.871145,-6.680621831937816e-10,1.4848961180103881e-08,-4.390861560913844e-09,1.0
1735187282.8823628,2.111481961148191e-08,6.504706400470624e-08,3.4473938447393766e-09,0.9999999999999977
1735187282.8934588,2.859850035511219e-08,1.383674446224403e-07,-3.503562987232741e-09,0.99999999999999
1735187282.904478,3.036430446356953e-09,3.571901767809821e-08,1.5985747901425197e-09,0.9999999999999993
1735187282.915838,-4.694810897889179e-09,4.196771510242133e-08,2.8467034864972364e-09,0.9999999999999991
1735187282.927055,-4.359280241077624e-09,8.751204987704813e-08,1.3822486349822626e-08,0.9999999999999961
1735187282.937809,6.920220457606614e-09,1.9410566182316988e-10,-7.623087478692624e-09,1.0
1735187282.9490829,-3.290982460450873e-09,-4.46141127692943e-08,-8.757365312131723e-09,0.9999999999999989
1735187282.960577,-2.0001152350034404e-08,-1.2764940132948097e-07,-4.146215174386421e-09,0.9999999999999917
1735187282.97116,-1.9690749546387487e-08,-8.965754655136764e-08,-5.9362741095588585e-09,0.9999999999999958
1735187282.98234,-3.2493517362726594e-08,-1.3079321042223647e-07,-1.4530580741429544e-09,0.9999999999999909
1735187282.993413,-7.51482254101772e-09,8.101389439861029e-08,1.1728605327139429e-08,0.9999999999999967
1735187283.004568,2.504896124755194e-10,2.472778401361079e-08,2.5681915465904216e-09,0.9999999999999998
1735187283.0156589,8.75382276261467e-09,-4.425480032764395e-08,-2.8363466100903945e-08,0.9999999999999986
1735187283.02679,2.428723847148953e-10,-4.429778427191132e-08,-1.904233976169357e-08,0.9999999999999989
1735187283.037808,-1.589637937290242e-08,-1.4667741420177172e-07,-1.3558861237211955e-08,0.999999999999989
1735187283.049014,-2.9704091220408205e-08,-2.466776746677599e-07,-1.037424428742411e-08,0.9999999999999691
1735187283.060122,-2.998070075192925e-08,-2.0932747406724788e-07,-1.1840536315946103e-08,0.9999999999999776
1735187283.071155,-1.8563670028454805e-08,-1.6092473991386898e-07,1.5101113976516509e-09,0.9999999999999869
1735187283.082386,7.420056124999985e-09,-6.407723499999987e-08,4.81050537499999e-09,0.999999999999998
1735187283.093452,6.958432432933496e-09,-7.040850946944644e-08,-4.1404555788774375e-09,0.9999999999999974
1735187283.104477,-9.30473727914209e-09,-7.809691984290737e-08,-2.0036885601106506e-09,0.9999999999999969
1735187283.115843,-1.1517172672757558e-08,-7.469849862047727e-08,-1.3580328203704884e-08,0.9999999999999971
1735187283.127404,-3.8049956152497515e-09,-1.198722209936101e-07,-3.687678959383919e-08,0.9999999999999921
1735187283.137724,1.154446848167027e-08,6.25940193891029e-09,-1.5829905874485877e-08,0.9999999999999998
1735187283.14897,1.94421270416319e-08,-2.981492321422384e-09,-1.3397072700956088e-08,0.9999999999999998
1735187283.159943,2.8268500610412506e-08,-8.58849768241194e-08,-2.903391828263148e-08,0.9999999999999954
1735187283.171018,2.616120053790994e-08,9.561664032875192e-09,-2.7142184464336148e-08,0.9999999999999993
1735187283.182149,1.792354885382248e-08,9.079279796035971e-08,-8.308784584560734e-09,0.9999999999999958
1735187283.195751,1.2658711367064378e-08,8.938137053093111e-08,-1.0423420978828908e-08,0.999999999999996
1735187283.2042751,-2.364684249125e-10,1.4550504e-11,-4.5524991e-09,1.0
1735187283.215548,2.141246978531168e-09,-7.872341196808505e-08,9.33315948332896e-10,0.9999999999999969
1735187283.2266111,7.323719267628037e-11,-9.916975258302426e-08,1.331946166805377e-09,0.9999999999999951
1735187283.237646,-6.1903319178549775e-09,-7.723668234855024e-09,1.916259903743898e-08,0.9999999999999998
1735187283.248826,-4.561430642107286e-09,-7.071392030354385e-08,7.992633549447495e-09,0.9999999999999974
1735187283.259931,-4.934485533189309e-09,6.936252357968456e-09,8.207674099040737e-09,1.0
1735187283.271006,-1.0536325066089748e-08,7.052447461573421e-09,2.1034892131046758e-08,0.9999999999999997
1735187283.282156,-8.974824272482415e-09,-5.021154252115418e-08,-4.6557286155728546e-09,0.9999999999999987
1735187283.293231,-5.012403828287014e-09,-1.5180090522723986e-08,-8.351138213051625e-09,0.9999999999999999
1735187283.304333,-1.2705418432364508e-08,-6.618710834532213e-08,-1.3401466164963313e-08,0.9999999999999976
1735187283.315495,2.685005295350581e-09,3.7102786581306508e-09,-3.130288594331743e-08,0.9999999999999994
1735187283.3264542,-1.3707899601117558e-08,-1.4988472627017274e-08,-3.6291559898976985e-08,0.9999999999999991
1735187283.337894,-9.498760775061955e-09,2.515923874203805e-08,-1.5719567964021593e-08,0.9999999999999996
1735187283.348822,4.431057868105781e-09,4.363392261339221e-08,-1.9966641496664125e-08,0.9999999999999989
1735187283.3598762,-4.5002774124791905e-09,3.427865392910093e-08,-1.3188485010863617e-08,0.9999999999999993
1735187283.370964,-2.7073778176844445e-10,6.420577181764429e-09,-1.1515503537887586e-08,0.9999999999999999
1735187283.382492,-2.177073086719515e-09,-4.84519338661049e-08,-2.1988400100869964e-08,0.9999999999999987
1735187283.393259,6.904882922622068e-09,-2.295564699139116e-08,-2.0556699013917466e-08,0.9999999999999994
1735187283.404255,1.9505022524748864e-08,-3.4706315764684194e-09,-2.6269062936546838e-08,0.9999999999999996
1735187283.415492,2.325781652917989e-08,-6.639521415173673e-09,-3.5250830938795674e-08,0.9999999999999991
1735187283.426559,1.4868093391488321e-08,2.4613623173297098e-08,-1.676301365462329e-08,0.9999999999999996
1735187283.438233,2.3407099952212924e-08,7.849544985486324e-08,-5.197547655926411e-10,0.9999999999999967
1735187283.448784,1.9342391828342485e-08,-3.960172482631907e-09,-8.87891151759863e-09,0.9999999999999998
1735187283.459877,1.527223499999999e-08,2.0440893499999992e-08,-1.4173431749999993e-08,0.9999999999999996
1735187283.470876,8.022677651133875e-09,-3.554016252700809e-08,-2.1359307317965344e-08,0.9999999999999991
1735187283.482071,1.0433960919433735e-08,-4.295614537298321e-08,-2.0404034014645418e-08,0.9999999999999988
1735187283.49313,-2.87790755e-12,2.158338275e-11,5.6067500000000024e-11,1.0
1735187283.504242,1.0564614971769213e-08,7.942408852879528e-08,3.090311095484434e-08,0.9999999999999964
1735187283.515484,8.395439208384289e-09,2.6125981777007525e-08,1.292723449517665e-08,0.9999999999999996
1735187283.526526,-5.935756329818269e-09,4.441886166858532e-08,1.8569983107251247e-08,0.9999999999999989
1735187283.537653,4.953468999999999e-10,2.1359967499999995e-08,8.047825249999998e-09,0.9999999999999998
1735187283.54875,7.534275976028281e-09,5.1202424036072735e-09,6.0520888065626644e-09,1.0
1735187283.5601568,3.4019474149513104e-10,1.9548276011293096e-08,1.1412459214688516e-08,0.9999999999999998
1735187283.5710669,2.3472204902779503e-08,1.1504493249550673e-08,-2.5873871662612827e-09,0.9999999999999998
1735187283.582057,3.0674313733142146e-08,1.0431875814203098e-09,-6.778147830546301e-09,0.9999999999999996
1735187283.593149,5.341625667703204e-09,-4.156743569592943e-08,-3.4296096787012064e-09,0.9999999999999991
1735187283.604208,8.539244448037776e-09,2.9103666394816674e-10,4.084536045773197e-09,1.0
1735187283.615495,1.1136407387502403e-08,-2.6896632479314773e-08,-3.168182124250015e-09,0.9999999999999996
1735187283.626827,1.8036439446356013e-08,6.623093087690676e-08,2.3883870361612913e-09,0.9999999999999978
1735187283.637967,2.5647568910616247e-08,5.156473283606022e-08,3.008057840443176e-09,0.9999999999999983
1735187283.648714,-5.962778100930543e-10,-2.7519993562000145e-08,-1.5564593110885164e-09,0.9999999999999996
1735187283.659802,-2.5621312134319677e-09,3.484689584020344e-09,1.2833533442503001e-08,0.9999999999999999
1735187283.671306,1.1297098935145052e-08,4.4079939246003027e-10,-7.282266635886667e-09,1.0
1735187283.682268,-2.243916199999998e-09,-4.077859574999997e-08,1.907045299999998e-09,0.9999999999999991
1735187283.6931272,-1.0810779209461031e-08,3.563176221841186e-08,1.1017190449140469e-08,0.9999999999999993
1735187283.704258,-5.438200994101022e-09,1.0900108599505908e-07,8.160113548806195e-09,0.999999999999994
1735187283.715724,-1.421568027941121e-08,4.2389795065081514e-08,1.1319011018710993e-10,0.999999999999999
1735187283.7264872,-1.9858671010599664e-09,3.0152018988598566e-08,-9.386241796031862e-10,0.9999999999999996
1735187283.737582,5.074275e-13,-4.07564155e-11,-3.8747037825e-09,1.0
1735187283.748762,9.8338978975084e-09,-1.1366456170496763e-07,-3.1099521716492614e-08,0.999999999999993
1735187283.75997,-6.128437040367168e-10,-1.3110032766747427e-07,-2.433624367478151e-08,0.9999999999999911
1735187283.771292,1.2711093161113277e-08,-1.06869106641361e-07,-3.1121032109870796e-08,0.9999999999999938
1735187283.782411,-1.085863120706842e-08,-5.429869478506517e-08,-5.246314237684279e-09,0.9999999999999984
1735187283.793316,1.3833471957502076e-08,1.648632880979493e-08,-7.895514118432711e-09,0.9999999999999998
1735187283.8044071,2.6902370131819953e-08,1.0633063935463626e-08,2.0117731215893707e-09,0.9999999999999996
1735187283.815412,1.567058557470597e-08,1.1586231631032545e-07,1.9480603538954597e-08,0.9999999999999929
1735187283.82648,1.6376706999999958e-08,6.903569499999982e-08,1.543659649999996e-08,0.9999999999999973
1735187283.8375568,-8.061381193861858e-09,7.255080024491978e-08,1.0776454672354502e-08,0.9999999999999973
1735187283.849102,-5.6388598590284895e-09,6.600746834981313e-08,2.1067035723324054e-08,0.9999999999999976
1735187283.860246,3.87495005812425e-10,4.3712265655683946e-08,6.062081340931214e-10,0.9999999999999991
1735187283.871248,-4.960680898820425e-09,-2.611472653344179e-08,-5.892280151768403e-09,0.9999999999999997
1735187283.882451,-7.192697733595307e-09,-9.346615848007579e-08,-2.5106022484096512e-08,0.9999999999999953
1735187283.89363,-3.2234992417624384e-09,-5.28100224607516e-08,-9.939407495455547e-09,0.9999999999999986
1735187283.904526,2.2118908788109122e-09,-2.917658608234139e-09,-1.2363700263629973e-08,1.0
1735187283.915941,1.3886284652842825e-08,-8.10936179726592e-08,-3.7772236055693936e-08,0.9999999999999958
1735187283.927055,1.3419123664521888e-08,-4.676914633077128e-08,-1.7479953063001146e-08,0.9999999999999987
1735187283.9380689,2.1555023422248817e-08,1.582156920892153e-08,-2.3247158437642064e-09,0.9999999999999996
1735187283.949284,2.8352304425284416e-08,9.920753398811248e-08,5.214756203221315e-09,0.9999999999999947
1735187283.9602618,9.639456310340192e-09,-5.7086666279533285e-09,2.8696898156658795e-09,0.9999999999999999
1735187283.971489,4.787230510638471e-09,3.148569592571518e-08,1.4315253284237325e-08,0.9999999999999993
1735187283.982767,1.0560548422421934e-08,2.1237597149503878e-08,1.0880746435229854e-08,0.9999999999999997
1735187283.993507,1.5722838499999998e-08,9.7018855e-09,-6.371080000000002e-10,0.9999999999999998
1735187284.0044951,1.1761551161922437e-08,2.3965309801734495e-08,-1.1650013042499341e-08,0.9999999999999996
1735187284.015564,4.985998848739859e-09,-1.1950044075503878e-07,-2.0479720593174703e-08,0.9999999999999926
