time,type,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z
1735189687.952046,handAnchor,-0.047247857,0.027590143,0.9985023,0.30508134,0.95225245,-0.011876141,-0.9511537,0.3040632,-0.053409133,0.27835703,0.72057986,-0.36710578
1735189687.952046,indexFingerTipParent,1.0,1.3402897e-08,1.645823e-09,1.3402897e-08,1.0000001,1.7313221e-08,-3.774499e-09,3.2628735e-09,1.0,-0.023135006,0.00022240356,1.3038516e-05
1735189687.952046,indexFingerTipAnchor,0.9580239,0.25746492,0.12610346,-0.26119402,0.96518916,0.013700723,-0.11818614,-0.046063013,0.99192256,-0.18515715,-0.02276962,0.014250443
1735189687.985446,handAnchor,-0.049333107,0.027524404,0.9984032,0.30613673,0.95192283,-0.0111162,-0.9507087,0.30509943,-0.055387497,0.27822426,0.7205508,-0.3670897
1735189687.985446,indexFingerTipParent,1.0,-1.7699747e-08,-5.284509e-09,-2.5597782e-09,1.0,6.6149775e-09,-8.556036e-09,8.88361e-09,1.0,-0.023160636,0.00022905692,1.1712313e-05
1735189687.985446,indexFingerTipAnchor,0.95722044,0.26240802,0.12194654,-0.2650832,0.9642069,0.0059650014,-0.11601655,-0.03803582,0.99251866,-0.18520868,-0.022942366,0.014677584
1735189688.018715,handAnchor,-0.05322388,0.029860048,0.998136,0.31711194,0.9483187,-0.01146027,-0.9468934,0.3159109,-0.05994222,0.27818263,0.7204982,-0.36709005
1735189688.018715,indexFingerTipParent,0.9999999,6.0479195e-09,2.0415865e-08,1.4426908e-08,0.99999994,-3.6008796e-09,-4.846953e-09,1.6088677e-08,0.99999994,-0.023137987,0.00023147464,1.1205673e-05
1735189688.018715,indexFingerTipAnchor,0.9581057,0.26187065,0.11600711,-0.26321578,0.9647294,-0.0038431585,-0.112921745,-0.026852747,0.99324113,-0.18503635,-0.022911925,0.0153456135
1735189688.052057,handAnchor,-0.049248017,0.03386505,0.99821234,0.31119484,0.9501962,-0.016882904,-0.9490693,0.30980706,-0.057333894,0.2783138,0.7206569,-0.3676346
1735189688.052057,indexFingerTipParent,1.0,-8.657363e-09,1.867237e-09,-4.468211e-08,0.99999994,1.1131419e-08,-6.0279195e-09,-1.9860018e-08,0.99999994,-0.023066401,0.00022789463,5.722046e-06
1735189688.052057,indexFingerTipAnchor,0.9591688,0.25602174,0.12020084,-0.25964978,0.96558154,0.015290466,-0.11214889,-0.045876253,0.992632,-0.18510984,-0.022146147,0.01471865
1735189688.08536,handAnchor,-0.038745083,0.025588635,0.99892145,0.3254888,0.94547474,-0.011594818,-0.9447518,0.32468846,-0.044961285,0.27881336,0.7203438,-0.36756784
1735189688.08536,indexFingerTipParent,0.99999994,-3.6537486e-08,8.705195e-09,1.40590135e-08,0.9999999,1.1246298e-08,6.2625984e-09,5.704175e-09,0.99999994,-0.023082018,0.0002232641,9.506941e-06
1735189688.08536,indexFingerTipAnchor,0.95693874,0.25581744,0.13720837,-0.2583086,0.9660625,0.00036326481,-0.13245887,-0.03578961,0.99054223,-0.18498509,-0.022918446,0.012699792
1735189688.129936,handAnchor,-0.0387625,0.026233634,0.99890405,0.31895185,0.9476882,-0.012511648,-0.94697785,0.3181173,-0.045102075,0.27908412,0.7202127,-0.36792755
1735189688.129936,indexFingerTipParent,0.99999994,1.3764421e-08,6.091213e-09,1.3764421e-08,1.0,-1.1939869e-08,-3.4873366e-09,-1.2925426e-08,1.0,-0.023071408,0.00022063032,-2.8312206e-06
1735189688.129936,indexFingerTipAnchor,0.95801616,0.25436834,0.132293,-0.25896615,0.96570903,0.018503651,-0.123049885,-0.05198631,0.99103796,-0.18495077,-0.0226184,0.013376465
1735189688.152042,handAnchor,-0.043289933,0.028395176,0.9986589,0.3186171,0.9477923,-0.013137438,-0.9468942,0.31762105,-0.050077047,0.27895167,0.72039425,-0.36765644
1735189688.152042,indexFingerTipParent,1.0,6.548623e-09,-3.491314e-09,9.4501065e-09,1.0,5.34377e-10,9.20667e-09,1.7208692e-09,1.0,-0.023115873,0.00022129714,-1.0877848e-05
1735189688.152042,indexFingerTipAnchor,0.9594588,0.25392777,0.122309335,-0.25675926,0.9664448,0.0077086445,-0.11624768,-0.03880022,0.9924622,-0.18532255,-0.022557963,0.014412982
1735189688.1854959,handAnchor,-0.049747836,0.03623932,0.99810404,0.31262627,0.9496881,-0.01889941,-0.9485726,0.31109327,-0.058574285,0.2780732,0.7209417,-0.3672495
1735189688.1854959,indexFingerTipParent,0.9999999,1.0349744e-08,-1.7756374e-09,1.4885465e-08,0.9999999,9.247621e-09,3.1458285e-09,-3.4985334e-08,0.9999999,-0.023131788,0.00022180378,-1.9729137e-05
1735189688.1854959,indexFingerTipAnchor,0.961899,0.24987805,0.11095712,-0.25241965,0.9675737,0.009255086,-0.10504659,-0.03691015,0.993782,-0.18578105,-0.021603212,0.015505548
1735189688.218667,handAnchor,-0.040622428,0.03766043,0.99846464,0.30619717,0.9516795,-0.023438178,-0.951101,0.30477488,-0.050191034,0.27806425,0.72107637,-0.36765966
1735189688.218667,indexFingerTipParent,0.9999999,-8.924445e-09,-2.0216024e-09,9.0885734e-09,0.99999994,8.004116e-09,6.7114385e-09,3.6375951e-09,0.99999994,-0.023132443,0.00021942705,-2.6971102e-05
1735189688.218667,indexFingerTipAnchor,0.9618053,0.24571848,0.12063516,-0.2493825,0.9682724,0.016040707,-0.11286617,-0.04551229,0.99256736,-0.18586487,-0.021094624,0.0141141545
1735189688.252027,handAnchor,-0.030937405,0.025979126,0.9991834,0.3025432,0.9530108,-0.015411078,-0.9526333,0.30181938,-0.03734351,0.27691305,0.72176254,-0.36672577
1735189688.252027,indexFingerTipParent,1.0,-4.4394923e-09,3.1633522e-09,9.120239e-09,1.0000001,1.1285853e-08,-3.4284025e-09,-2.1235687e-08,1.0,-0.02322054,0.00020762905,-5.199015e-05
1735189688.252027,indexFingerTipAnchor,0.95924973,0.2480239,0.13536845,-0.2527238,0.967363,0.018439408,-0.12637706,-0.051898725,0.99062383,-0.18478812,-0.02249533,0.012575341
1735189688.296736,handAnchor,-0.04015946,0.025127722,0.99887735,0.30345356,0.9527735,-0.0117677245,-0.95199955,0.30264026,-0.04588795,0.27624157,0.7219876,-0.36689574
1735189688.296736,indexFingerTipParent,0.99999994,2.1639597e-08,-3.6266892e-09,-3.4607321e-09,0.99999994,6.6980452e-09,-1.9220625e-10,7.014923e-09,0.99999994,-0.023100257,0.00021581352,-6.943941e-05
1735189688.296736,indexFingerTipAnchor,0.95891243,0.25783545,0.11835429,-0.26092073,0.96529657,0.011089994,-0.11138763,-0.041515324,0.9929095,-0.18384506,-0.02352445,0.014247035
1735189688.318678,handAnchor,-0.044313688,0.027239742,0.9986464,0.30699357,0.9516317,-0.012334881,-0.9506795,0.30603135,-0.05053275,0.27512756,0.7226219,-0.36654782
1735189688.318678,indexFingerTipParent,0.9999999,-1.3171473e-08,9.6594155e-09,1.8692887e-09,0.99999994,9.61745e-09,3.5129126e-09,-2.6983415e-08,0.9999999,-0.023211956,0.0002200231,-7.714331e-05
1735189688.318678,indexFingerTipAnchor,0.9587823,0.2583713,0.11823954,-0.26104698,0.96529716,0.0074606035,-0.11220862,-0.038019154,0.99295694,-0.18419094,-0.023876855,0.0142236035
1735189688.3541698,handAnchor,-0.04475558,0.036316875,0.99833786,0.2940564,0.95554453,-0.021577617,-0.9547398,0.2926018,-0.053445097,0.27398267,0.72361684,-0.36653394
1735189688.3541698,indexFingerTipParent,1.0,6.7842763e-09,8.802189e-09,3.5100875e-08,1.0000001,-1.2337894e-08,1.0287913e-08,-1.0892991e-08,0.99999994,-0.02347833,0.00020571798,-8.6173415e-05
1735189688.3541698,indexFingerTipAnchor,0.9622908,0.24236526,0.12351239,-0.24714816,0.96866137,0.024764024,-0.11363981,-0.0543561,0.99203384,-0.18570733,-0.022917222,0.013658047
1735189688.385391,handAnchor,-0.04552354,0.037624173,0.9982546,0.29259267,0.95596796,-0.022687264,-0.955153,0.2910491,-0.054527573,0.27379432,0.7237701,-0.36670855
1735189688.385391,indexFingerTipParent,1.0000001,1.9734568e-08,-2.3276142e-07,-9.688204e-09,1.0000001,9.304288e-09,2.6639273e-07,-2.168684e-08,1.0000001,-0.023499947,0.00019972346,-9.370608e-05
1735189688.385391,indexFingerTipAnchor,0.9630966,0.23916034,0.12348114,-0.24389955,0.96948916,0.024582813,-0.113834366,-0.053792577,0.99204266,-0.18585992,-0.022875002,0.0135623235
1735189688.396497,handAnchor,-0.04653415,0.037950423,0.9981956,0.2927158,0.95593005,-0.02269764,-0.95506656,0.29113135,-0.055592094,0.27372214,0.7238184,-0.3669599
1735189688.396497,indexFingerTipParent,0.9999999,-1.480624e-08,-7.178463e-08,1.3378169e-08,0.9999999,-1.2831458e-08,6.0500966e-08,-4.683044e-09,0.9999998,-0.023484917,0.00019679184,-9.625977e-05
1735189688.396497,indexFingerTipAnchor,0.9636199,0.23739171,0.1228073,-0.24170963,0.97011393,0.021327116,-0.11407422,-0.050234947,0.99220127,-0.18581843,-0.022976039,0.013523511
1735189688.407652,handAnchor,-0.047812644,0.037382003,0.9981566,0.29429337,0.9554691,-0.021686392,-0.9545185,0.29271394,-0.056684814,0.2737524,0.72377306,-0.36729518
1735189688.407652,indexFingerTipParent,1.0,2.2100988e-09,5.8310125e-08,-1.5469123e-08,0.9999999,9.077263e-10,-1.0232907e-07,-4.8494257e-08,0.99999994,-0.023435278,0.0001956686,-9.91747e-05
1735189688.407652,indexFingerTipAnchor,0.96395,0.23682196,0.121309385,-0.24035096,0.9705684,0.015121535,-0.11415782,-0.043733273,0.9924995,-0.18559639,-0.023215352,0.013531566
1735189688.4189482,handAnchor,-0.048170526,0.038482733,0.9980978,0.29319382,0.95578367,-0.022701062,-0.95483893,0.29154247,-0.057323534,0.2737172,0.7238301,-0.36771628
1735189688.4189482,indexFingerTipParent,0.99999994,1.433313e-07,-2.3125027e-07,-1.6144037e-07,1.0000001,2.091522e-09,2.0867664e-07,2.4707708e-08,0.9999999,-0.023441782,0.00025637622,-0.00012441835
1735189688.4189482,indexFingerTipAnchor,0.96435064,0.23501025,0.12164646,-0.23869552,0.97095484,0.016455501,-0.11424602,-0.04490536,0.9924369,-0.1856884,-0.023181433,0.013260362
1735189688.4298801,handAnchor,-0.0498157,0.039980926,0.99795794,0.29163018,0.95623624,-0.023751939,-0.9552333,0.28985143,-0.05929527,0.2735548,0.7239964,-0.36751968
1735189688.4298801,indexFingerTipParent,0.99999994,5.500333e-08,1.16648614e-07,-6.3815335e-08,0.9999999,-9.018628e-08,-8.94938e-08,8.820564e-08,0.9999998,-0.023478575,0.00018703629,-0.00010921815
1735189688.4298801,indexFingerTipAnchor,0.965565,0.23215166,0.117429994,-0.23564783,0.97169626,0.016625889,-0.11024649,-0.043725524,0.9929419,-0.18604015,-0.023138816,0.013676499
1735189688.440967,handAnchor,-0.05084497,0.041729514,0.9978345,0.28963253,0.9568047,-0.02525532,-0.9557866,0.2877212,-0.060734943,0.2734517,0.72413385,-0.36756274
1735189688.440967,indexFingerTipParent,1.0000001,-3.5836866e-08,8.60441e-08,-2.8928305e-08,1.0000001,-6.052225e-08,-6.29859e-08,7.665345e-08,1.0000001,-0.02351723,0.00018369546,-0.00011527962
1735189688.440967,indexFingerTipAnchor,0.9664789,0.22968908,0.11472363,-0.23334041,0.9722037,0.019298375,-0.10710201,-0.045421142,0.99321014,-0.18639103,-0.023036178,0.013817736
1735189688.452063,handAnchor,-0.050454497,0.042061355,0.99784034,0.28783423,0.95733255,-0.0257999,-0.9563503,0.28591084,-0.060408417,0.27327693,0.7242672,-0.36750573
1735189688.452063,indexFingerTipParent,1.0000001,-4.55908e-08,7.118828e-08,7.292071e-08,1.0000002,-7.021734e-08,-4.9506248e-08,4.6591197e-08,1.0000002,-0.02348199,0.00017736896,-0.00011721802
1735189688.452063,indexFingerTipAnchor,0.9670399,0.22699007,0.11536567,-0.2307393,0.97280854,0.020077625,-0.10767123,-0.046035267,0.9931201,-0.18630657,-0.022895066,0.0136475805
1735189688.463251,handAnchor,-0.049491927,0.041962054,0.99789274,0.2858151,0.9579292,-0.02610615,-0.95700604,0.28392074,-0.059403174,0.2730683,0.7244109,-0.36737746
1735189688.463251,indexFingerTipParent,1.0000004,1.9020668e-08,-7.3848106e-08,-4.30129e-08,1.0000001,-9.677026e-08,1.1664815e-07,8.5143256e-08,1.0,-0.023422902,0.00017140142,-0.000117292264
1735189688.463251,indexFingerTipAnchor,0.96747583,0.22419925,0.11715657,-0.22810376,0.973413,0.020881455,-0.10936002,-0.046926156,0.9928941,-0.18609057,-0.022717033,0.013374176
1735189688.474258,handAnchor,-0.047874734,0.041384235,0.99799573,0.2836157,0.95858157,-0.02614455,-0.9577422,0.28179556,-0.057629026,0.27282307,0.7245637,-0.36717585
1735189688.474258,indexFingerTipParent,0.99999994,-6.6232424e-09,-2.1712427e-07,-2.9523497e-08,0.9999999,-4.3451562e-09,1.9318144e-07,-8.070462e-09,1.0,-0.023336401,0.00016483094,-0.00011627502
1735189688.474258,indexFingerTipAnchor,0.967779,0.22123812,0.120240234,-0.22535029,0.9740386,0.021579666,-0.11234442,-0.04798054,0.9925105,-0.18572086,-0.022497458,0.012980514
1735189688.485353,handAnchor,-0.045638803,0.040427007,0.99813986,0.28178847,0.9591253,-0.025962362,-0.95839065,0.28007933,-0.055165242,0.27279627,0.72462726,-0.36712644
1735189688.485353,indexFingerTipParent,0.99999976,4.290786e-08,-1.4282904e-07,-3.237719e-08,0.99999976,-4.3255785e-08,1.7883882e-07,4.7424216e-08,0.9999998,-0.02330368,0.0001605282,-0.00011500373
1735189688.485353,indexFingerTipAnchor,0.96765643,0.21967919,0.12402242,-0.22410141,0.9743001,0.02273522,-0.1158406,-0.049793452,0.99201864,-0.18555751,-0.022505052,0.012524604
1735189688.4964309,handAnchor,-0.042778324,0.039007504,0.998323,0.2800097,0.9596586,-0.025498295,-0.9590438,0.27844927,-0.05197508,0.2728411,0.7246582,-0.36709931
1735189688.4964309,indexFingerTipParent,1.0,2.6529612e-09,-1.23586e-11,-8.5887635e-09,1.0000001,-1.7056868e-08,-1.2929506e-09,4.2838785e-08,1.0,-0.023277812,0.00015653996,-0.000113410686
1735189688.4964309,indexFingerTipAnchor,0.96726435,0.21865346,0.12880325,-0.2234726,0.9744134,0.024053778,-0.12024812,-0.052050307,0.99137837,-0.18539126,-0.022590814,0.011976156
1735189688.507621,handAnchor,-0.03928299,0.037153624,0.99853724,0.27831095,0.9601713,-0.02477722,-0.95968735,0.27693054,-0.04805859,0.27296808,0.7246524,-0.3671039
1735189688.507621,indexFingerTipParent,0.9999999,3.622776e-08,1.0200835e-07,-1.1999198e-08,1.0,-7.500267e-09,-7.465687e-08,1.0696709e-08,0.9999999,-0.023262195,0.00015296802,-0.00011109467
1735189688.507621,indexFingerTipAnchor,0.9665795,0.21820141,0.13458128,-0.22351408,0.9743665,0.025531724,-0.12556048,-0.054759253,0.9905736,-0.18523693,-0.022761142,0.011336934
1735189688.5187302,handAnchor,-0.03940478,0.03729085,0.9985274,0.2783382,0.960161,-0.024873996,-0.95967466,0.27694806,-0.048214436,0.27296492,0.7246515,-0.3671081
1735189688.5187302,indexFingerTipParent,1.0000001,6.2753758e-09,7.2279555e-08,7.4620985e-09,1.0,-1.1253607e-08,-1.0439751e-07,2.5167675e-09,1.0,-0.023261264,0.00015136797,-0.000112236754
1735189688.5187302,indexFingerTipAnchor,0.9666654,0.21797957,0.13432138,-0.22325547,0.97442937,0.025369449,-0.12535666,-0.054511733,0.99061257,-0.18523756,-0.022736952,0.011362996
1735189688.530483,handAnchor,-0.038071472,0.03765912,0.99856514,0.27786085,0.96027935,-0.025621476,-0.9598666,0.2764867,-0.047023237,0.2731044,0.72459126,-0.36724183
1735189688.530483,indexFingerTipParent,1.0,2.0968876e-09,-3.6027972e-11,5.4274585e-09,0.99999994,2.9265188e-08,5.888562e-10,-1.39234295e-08,1.0,-0.023236189,0.00014773139,-0.00010969362
1735189688.530483,indexFingerTipAnchor,0.9670356,0.21490966,0.13658616,-0.22001053,0.9752208,0.023235876,-0.1282081,-0.05252037,0.9903557,-0.18510395,-0.02253285,0.011195061
1735189688.540886,handAnchor,-0.03746761,0.038880542,0.9985412,0.27800614,0.9602009,-0.026956232,-0.9598484,0.2765906,-0.046785485,0.27329224,0.72448564,-0.3674545
1735189688.540886,indexFingerTipParent,1.0000001,-2.2301545e-08,1.288802e-07,1.6476214e-08,0.99999994,5.8689135e-08,-8.917665e-08,3.7592054e-09,1.0,-0.023211852,0.00014401379,-0.0001070892
1735189688.540886,indexFingerTipAnchor,0.9677842,0.21083616,0.13762894,-0.21545938,0.97631913,0.019435069,-0.13027214,-0.04846233,0.9902929,-0.18498734,-0.022189766,0.011209269
1735189688.552028,handAnchor,-0.037601348,0.040864423,0.99845695,0.27874306,0.95993406,-0.028790468,-0.95962936,0.2772304,-0.04748551,0.27351946,0.72434264,-0.3677338
1735189688.552028,indexFingerTipParent,1.0000001,-1.1151882e-07,-7.451655e-08,1.145992e-07,1.0,1.1414794e-07,4.5452646e-09,-1.3063375e-07,1.0000001,-0.02318855,0.00013897149,-0.000100986144
1735189688.552028,indexFingerTipAnchor,0.96888155,0.20574436,0.13761492,-0.20962586,0.9776788,0.014175216,-0.13162668,-0.042581804,0.9903844,-0.18488793,-0.02172525,0.011396944
1735189688.563844,handAnchor,-0.03807856,0.04166406,0.9984057,0.2799268,0.95957196,-0.02936727,-0.95926577,0.27836227,-0.048202053,0.27360123,0.7243267,-0.3678199
1735189688.563844,indexFingerTipParent,0.9999997,-6.946669e-08,4.719334e-08,9.3599915e-08,0.99999994,7.557533e-08,-1.29933735e-08,-7.98391e-08,0.9999998,-0.023172371,0.0001314717,-0.00010106319
1735189688.563844,indexFingerTipAnchor,0.9700915,0.2001561,0.13733324,-0.203694,0.97896045,0.0120649105,-0.13202888,-0.039678,0.99045146,-0.18482764,-0.02148421,0.0114571145
1735189688.5746698,handAnchor,-0.039106343,0.042285543,0.9983401,0.28162852,0.9590673,-0.029590346,-0.95872635,0.28000385,-0.049414426,0.27363294,0.72435313,-0.36784667
1735189688.5746698,indexFingerTipParent,1.0000002,-2.3701796e-08,-2.3800955e-09,1.999211e-08,1.0000002,6.0329e-08,3.1286618e-09,-3.8649887e-08,1.0000001,-0.02316073,0.000122031895,-0.00010100856
1735189688.5746698,indexFingerTipAnchor,0.9715125,0.19379859,0.13640387,-0.19706333,0.98033226,0.010721595,-0.13164322,-0.03729639,0.9905953,-0.18479553,-0.021288704,0.011546369
1735189688.5854201,handAnchor,-0.040684216,0.042731106,0.99825776,0.28384858,0.9584164,-0.029457377,-0.9580055,0.28215563,-0.05112159,0.27361453,0.72442174,-0.36781418
1735189688.5854201,indexFingerTipParent,1.0000001,1.1621107e-08,-1.0267182e-07,-4.3332804e-08,1.0,4.2051465e-08,6.192971e-08,-3.2594503e-08,1.0000001,-0.023153903,0.00011061225,-0.000100848534
1735189688.5854201,indexFingerTipAnchor,0.97313035,0.1866686,0.13480808,-0.18973184,0.9817842,0.010129432,-0.1304615,-0.035434615,0.9908206,-0.18479203,-0.021138445,0.011664811
1735189688.5964699,handAnchor,-0.042118225,0.043640736,0.99815893,0.28356153,0.95848626,-0.02994105,-0.9580285,0.28177842,-0.052744616,0.2736183,0.7244972,-0.36778292
1735189688.5964699,indexFingerTipParent,1.0000001,-3.5042454e-08,-1.01995056e-07,1.5704034e-08,1.0000001,8.336889e-08,1.09007274e-07,-8.040031e-08,1.0000001,-0.02318283,0.00010622956,-9.6886586e-05
1735189688.5964699,indexFingerTipAnchor,0.97371703,0.18436159,0.13374029,-0.18762966,0.982165,0.012148137,-0.12911533,-0.03692248,0.9909422,-0.1849638,-0.021061722,0.011812826
1735189688.6078591,handAnchor,-0.043815255,0.04459983,0.9980438,0.28251058,0.95878106,-0.030442758,-0.95826316,0.28062403,-0.054609146,0.2736026,0.72459996,-0.36771795
1735189688.6078591,indexFingerTipParent,0.99999994,1.8198337e-08,-1.00354825e-07,-1.7645943e-08,0.99999994,2.2386734e-08,7.603134e-08,-3.2120404e-08,0.99999994,-0.023228798,0.0001039668,-9.676147e-05
1735189688.6078591,indexFingerTipAnchor,0.97403425,0.18372425,0.13229926,-0.1873906,0.98215973,0.015708664,-0.12705302,-0.04009246,0.99108523,-0.18522544,-0.021049714,0.01198926
1735189688.618732,handAnchor,-0.045742694,0.04566643,0.99790895,0.28056973,0.9593316,-0.031040143,-0.9587431,0.2785631,-0.056694966,0.27357048,0.7247286,-0.36762178
1735189688.618732,indexFingerTipParent,1.0,3.5237672e-08,-3.0464485e-11,-1.5151254e-08,1.0,-3.067629e-08,-1.5167156e-08,5.512613e-09,1.0000001,-0.023293305,0.00010393212,-9.596565e-05
1735189688.618732,indexFingerTipAnchor,0.9740186,0.18493436,0.13071652,-0.18920122,0.9817158,0.020904656,-0.12446049,-0.045093205,0.9911993,-0.18558411,-0.02109741,0.012196118
1735189688.629826,handAnchor,-0.04661625,0.045590647,0.9978719,0.28159606,0.95904297,-0.030661685,-0.9584001,0.27956742,-0.057545204,0.2736634,0.7247514,-0.3676326
1735189688.629826,indexFingerTipParent,1.0,7.9721715e-08,-5.7690013e-08,-7.9934196e-08,1.0,-4.8469463e-08,1.2001858e-08,5.8409558e-08,1.0,-0.023359932,0.00010618558,-8.992048e-05
1735189688.629826,indexFingerTipAnchor,0.9735941,0.18744324,0.13030371,-0.19154467,0.9812884,0.019576384,-0.12419607,-0.04401844,0.9912807,-0.18579194,-0.02130387,0.012244784
1735189688.6410131,handAnchor,-0.0471866,0.045105625,0.99786717,0.2833697,0.9585436,-0.029928306,-0.9578492,0.28135312,-0.058011945,0.27379963,0.72474456,-0.36767069
1735189688.6410131,indexFingerTipParent,1.0,4.8731135e-08,8.662299e-08,-3.9625263e-08,1.0000002,-6.325717e-08,-6.3117085e-08,7.587368e-08,1.0000002,-0.023438292,0.00011101051,-9.145028e-05
1735189688.6410131,indexFingerTipAnchor,0.97284806,0.1915686,0.12987757,-0.19529812,0.98060524,0.016493892,-0.12419904,-0.041410886,0.9913928,-0.18599172,-0.021611243,0.0122444015
1735189688.6767,handAnchor,-0.047422674,0.04420418,0.99789655,0.28593472,0.9578151,-0.028840313,-0.9570751,0.2839655,-0.058061644,0.27397844,0.7247062,-0.36773455
1735189688.6767,indexFingerTipParent,0.9999999,-4.6460418e-08,1.3266981e-07,2.7814686e-09,0.9999998,-5.745096e-08,-1.8095801e-07,4.4463533e-08,0.9999999,-0.023524715,0.000117021526,-9.144918e-05
1735189688.6767,indexFingerTipAnchor,0.9717848,0.19692072,0.12983197,-0.20007107,0.97971296,0.011555498,-0.124922656,-0.037205122,0.9914685,-0.18617032,-0.02200982,0.012191413
1735189688.676745,handAnchor,-0.04847144,0.044260312,0.9978436,0.28770497,0.95729536,-0.028486148,-0.95649195,0.28570375,-0.05913543,0.274108,0.72473407,-0.36755425
1735189688.676745,indexFingerTipParent,1.0,-9.301895e-08,1.0102902e-07,3.6819106e-08,1.0000001,-3.4312944e-08,-1.0523946e-07,2.1020572e-08,1.0000001,-0.023535607,0.00011367444,-9.371009e-05
1735189688.676745,indexFingerTipAnchor,0.97238207,0.19566123,0.12723967,-0.19898605,0.9799047,0.01384059,-0.121974684,-0.038777247,0.99177575,-0.18635349,-0.02224463,0.012343946
1735189688.685446,handAnchor,-0.048952818,0.044574965,0.9978061,0.28810284,0.95717174,-0.02862525,-0.95634764,0.2860694,-0.059698436,0.27413243,0.72475904,-0.36739004
1735189688.685446,indexFingerTipParent,0.99999994,-1.249045e-08,1.357559e-10,3.9583263e-08,0.99999994,2.6471708e-08,1.8073831e-09,-2.9743827e-08,0.99999994,-0.023498684,0.00010760691,-9.388391e-05
1735189688.685446,indexFingerTipAnchor,0.9732875,0.19228573,0.12544799,-0.1959416,0.9804614,0.017367864,-0.119657345,-0.041484352,0.99194795,-0.18638146,-0.022253469,0.012463856
1735189688.696671,handAnchor,-0.049346946,0.044740655,0.9977792,0.287889,0.9572341,-0.02868454,-0.9563917,0.2858341,-0.060116928,0.27414948,0.7248084,-0.3673391
1735189688.696671,indexFingerTipParent,1.0000001,-1.0102317e-07,-7.350272e-08,3.7325293e-08,1.0,3.7342737e-08,9.050578e-08,-3.618615e-08,1.0000001,-0.023472361,0.00010683527,-9.4835326e-05
1735189688.696671,indexFingerTipAnchor,0.9735558,0.19231832,0.12330103,-0.19605477,0.98041266,0.018806811,-0.11726897,-0.042483225,0.99219126,-0.18634701,-0.022290366,0.0126110595
1735189688.707521,handAnchor,-0.049692452,0.04494965,0.9977526,0.28722784,0.95742834,-0.028827798,-0.95657235,0.28514978,-0.060487766,0.27414802,0.7248723,-0.36730778
